week,mouse_id,condition,behavior,duration_s
W2,580,Hab,Social_interaction,2.480000000054133
W2,580,Social,Novel_interaction,4.3600000000951695
W2,580,Social,Novel_interaction,4.88000000010652
W2,580,Social,Novel_interaction,4.24000000009255
W2,580,Social,Social_interaction,31.520000000688015
W2,580,Social,Social_interaction,0.8400000000183354
W2,580,Social,Social_interaction,0.4800000000104774
W2,580,Social,Social_interaction,1.8400000000401633
W2,580,Social,Social_interaction,5.440000000118744
W2,580,Social,Social_interaction,2.5600000000558794
W2,580,Social,Social_interaction,1.5200000000331784
W2,580,Social,Social_interaction,7.240000000158034
W2,580,Social,Social_interaction,3.480000000075961
W2,580,Social,Social_interaction,4.840000000105647
W2,580,Novel,Novel_interaction,1.2400000000270666
W2,580,Novel,Novel_interaction,3.08000000006723
W2,580,Novel,Novel_interaction,1.6800000000366708
W2,580,Novel,Novel_interaction,1.6000000000349246
W2,580,Novel,Novel_interaction,1.720000000037544
W2,580,Novel,Novel_interaction,0.5600000000122236
W2,580,Novel,Novel_interaction,2.840000000061991
W2,580,Novel,Novel_interaction,1.760000000038417
W2,580,Novel,Social_interaction,0.6400000000139698
W2,580,Novel,Social_interaction,0.9200000000200816
W2,580,Novel,Social_interaction,1.8400000000401633
W2,580,Novel,Social_interaction,0.5600000000122236
W2,580,Novel,Social_interaction,1.1600000000253203
W2,580,Novel,Social_interaction,1.9200000000419095
W2,580,Novel,Social_interaction,10.480000000228756
W2,580,Novel,Social_interaction,1.5600000000340515
W2,580,Novel,Social_interaction,10.92000000023836
W2,533,Hab,Novel_interaction,5.320000000116124
W2,533,Hab,Novel_interaction,3.4000000000742148
W2,533,Hab,Novel_interaction,1.8400000000401633
W2,533,Hab,Novel_interaction,6.4400000001405715
W2,533,Hab,Novel_interaction,26.880000000586733
W2,533,Hab,Novel_interaction,0.6400000000139698
W2,533,Hab,Novel_interaction,11.44000000024971
W2,533,Hab,Novel_interaction,18.440000000402506
W2,533,Hab,Novel_interaction,12.84000000028027
W2,533,Hab,Novel_interaction,0.36000000000785803
W2,533,Hab,Novel_interaction,4.0000000000873115
W2,533,Hab,Novel_interaction,19.00000000041473
W2,533,Hab,Social_interaction,8.800000000192085
W2,533,Hab,Social_interaction,0.5200000000113505
W2,533,Hab,Social_interaction,0.6400000000139698
W2,533,Hab,Social_interaction,0.6000000000130967
W2,533,Hab,Social_interaction,4.0000000000873115
W2,533,Social,Novel_interaction,1.8400000000401633
W2,533,Social,Novel_interaction,8.960000000195578
W2,533,Social,Novel_interaction,1.6800000000366708
W2,533,Social,Novel_interaction,4.320000000094296
W2,533,Social,Social_interaction,23.200000000506407
W2,533,Social,Social_interaction,11.760000000256696
W2,533,Social,Social_interaction,1.0000000000218279
W2,533,Social,Social_interaction,1.6400000000357977
