week,mouse_id,condition,behavior,duration_s
W2,429,Social,Social_interaction,1.8400000000001455
W2,429,Social,Social_interaction,0.5200000000004366
W2,429,Social,Social_interaction,1.320000000001528
W2,429,Social,Social_interaction,2.5599999999994907
W2,429,Social,Social_interaction,3.9200000000000728
W2,429,Social,Social_interaction,1.3999999999996362
W2,429,Novel,Novel_interaction,0.8400000000001455
W2,429,Novel,Novel_interaction,9.399999999999636
W2,429,Novel,Novel_interaction,1.6400319999993371
W2,429,Novel,Novel_interaction,0.3999999999996362
W2,429,Novel,Novel_interaction,1.1200000000008004
W2,429,Novel,Novel_interaction,7.1599999999998545
W2,429,Novel,Novel_interaction,6.920000000000073
W2,429,Novel,Novel_interaction,0.3600000000005821
W2,429,Novel,Social_interaction,5.280000000000655
W2,429,Novel,Social_interaction,3.320031999999628
W2,429,Novel,Social_interaction,2.719999999999345
W2,429,Novel,Social_interaction,2.0799999999999272
W2,429,Novel,Social_interaction,4.399999999999636
W2,429,Novel,Social_interaction,0.039999999999054126
W2,429,Novel,Social_interaction,0.7199999999993452
W2,423,Social,Novel_interaction,3.399999999999636
W2,423,Social,Novel_interaction,9.00003199999992
W2,423,Social,Novel_interaction,0.9600319999990461
W2,423,Social,Novel_interaction,1.4400000000005093
W2,423,Social,Novel_interaction,3.600000000000364
W2,423,Social,Novel_interaction,0.6000000000003638
W2,423,Social,Novel_interaction,2.039999999999054
W2,423,Social,Social_interaction,0.5599999999994907
W2,423,Social,Social_interaction,7.359999999998763
W2,423,Social,Social_interaction,0.7600000000002183
W2,423,Social,Social_interaction,0.4400000000005093
W2,423,Social,Social_interaction,17.320031999999628
W2,423,Social,Social_interaction,2.8000000000010914
W2,423,Social,Social_interaction,1.7600000000002183
W2,423,Social,Social_interaction,0.15999999999985448
W2,423,Social,Social_interaction,1.4800000000013824
W2,423,Social,Social_interaction,0.5200000000004366
W2,423,Novel,Novel_interaction,0.7599999999983993
W2,423,Novel,Novel_interaction,1.5599999999994907
W2,423,Novel,Novel_interaction,5.319999999999709
W2,423,Novel,Novel_interaction,1.7199999999993452
W2,423,Novel,Novel_interaction,1.1600319999997737
W2,423,Novel,Novel_interaction,1.9599999999991269
W2,423,Novel,Novel_interaction,0.5200000000004366
W2,423,Novel,Novel_interaction,1.680000000000291
W2,423,Novel,Novel_interaction,0.5200000000004366
W2,423,Novel,Novel_interaction,1.7200000000011642
W2,423,Novel,Novel_interaction,2.639999999999418
W2,423,Novel,Novel_interaction,5.399999999999636
W2,423,Novel,Social_interaction,7.040000000000873
W2,423,Novel,Social_interaction,5.8400000000001455
W2,423,Novel,Social_interaction,3.4799999999995634
W2,423,Novel,Social_interaction,0.6399999999994179
W2,423,Novel,Social_interaction,1.1199999999989814
W2,463,Social,Novel_interaction,10.240032000000156
W2,463,Social,Novel_interaction,1.0399999999999636
W2,463,Social,Novel_interaction,0.6800319999993008
W2,463,Social,Social_interaction,14.800032000000101
W2,463,Social,Social_interaction,6.8400000000001455
W2,463,Social,Social_interaction,0.9200000000000728
W2,463,Social,Social_interaction,7.040031999999883
W2,463,Social,Social_interaction,0.31999999999970896
W2,463,Social,Social_interaction,2.800000000000182
W2,463,Social,Social_interaction,7.960031999999956
W2,463,Novel,Novel_interaction,0.5199999999995271
W2,463,Novel,Novel_interaction,5.399999999999636
W2,463,Novel,Novel_interaction,0.31999999999970896
W2,463,Novel,Novel_interaction,3.0
W2,463,Novel,Novel_interaction,0.7200000000002547
W2,463,Novel,Novel_interaction,9.599999999999454
W2,463,Novel,Social_interaction,3.959999999999127
W2,463,Novel,Social_interaction,1.199999999999818
W2,463,Novel,Social_interaction,12.920000000000073
W2,463,Novel,Social_interaction,8.68003200000021
W2,463,Novel,Social_interaction,3.600000000000364
W2,463,Novel,Social_interaction,6.800000000000182
W2,463,Novel,Social_interaction,0.3599999999996726
W2,463,Novel,Social_interaction,3.8400000000001455
W2,463,Novel,Social_interaction,2.3599999999996726
W2,463,Novel,Social_interaction,2.3599999999996726
W2,459,Social,Novel_interaction,0.3599999999996726
W2,459,Social,Novel_interaction,1.0399999999999636
W2,459,Social,Novel_interaction,0.3599999999996726
W2,459,Social,Novel_interaction,3.1599999999998545
W2,459,Social,Novel_interaction,0.7199999999993452
W2,459,Social,Novel_interaction,14.480032000000392
W2,459,Social,Novel_interaction,1.4000000000005457
W2,459,Social,Novel_interaction,5.199999999999818
W2,459,Social,Novel_interaction,1.2800000000006548
W2,459,Social,Novel_interaction,21.600031999999374
W2,459,Social,Novel_interaction,4.079999999999927
W2,459,Social,Social_interaction,5.0
W2,459,Social,Social_interaction,1.1599999999998545
W2,459,Social,Social_interaction,2.2399999999997817
W2,459,Social,Social_interaction,1.0799999999999272
W2,459,Social,Social_interaction,1.0399999999999636
W2,459,Social,Social_interaction,2.759999999999309
W2,459,Social,Social_interaction,1.7600000000002183
W2,459,Social,Social_interaction,11.00003199999992
W2,459,Social,Social_interaction,0.8400000000001455
W2,459,Social,Social_interaction,9.080000000000837
W2,459,Social,Social_interaction,0.8400000000001455
W2,459,Novel,Novel_interaction,1.0
W2,459,Novel,Novel_interaction,2.5600000000004
W2,459,Novel,Novel_interaction,1.3999999999996362
W2,459,Novel,Novel_interaction,7.040000000000873
W2,459,Novel,Novel_interaction,0.47999999999956344
W2,459,Novel,Novel_interaction,1.5999999999994543
W2,459,Novel,Social_interaction,0.5599999999994907
W2,459,Novel,Social_interaction,8.640032000000247
W2,459,Novel,Social_interaction,1.9200000000000728
W2,459,Novel,Social_interaction,3.119999999999891
W2,459,Novel,Social_interaction,14.800000000000182
W2,459,Novel,Social_interaction,0.8400000000001455
W2,459,Novel,Social_interaction,4.1599999999998545
W2,459,Novel,Social_interaction,0.8400000000001455
W2,459,Novel,Social_interaction,2.0
W2,459,Novel,Social_interaction,6.199999999999818
W2,398,Social,Novel_interaction,2.2399999999997817
W2,398,Social,Novel_interaction,7.0
W2,398,Social,Novel_interaction,0.680000000000291
W2,398,Social,Novel_interaction,1.9200000000000728
W2,398,Social,Novel_interaction,2.360000000000582
W2,398,Social,Novel_interaction,1.5600000000013097
W2,398,Social,Novel_interaction,14.719999999999345
W2,398,Social,Novel_interaction,0.6000000000003638
W2,398,Social,Social_interaction,4.0
W2,398,Social,Social_interaction,0.7999999999992724
W2,398,Social,Social_interaction,4.639999999999418
W2,398,Social,Social_interaction,4.360000000000582
W2,398,Social,Social_interaction,3.959999999999127
W2,398,Social,Social_interaction,1.0799999999999272
W2,398,Social,Social_interaction,2.0
W2,398,Social,Social_interaction,2.5199999999986176
W2,398,Novel,Novel_interaction,3.399999999999636
W2,398,Novel,Novel_interaction,2.7600000000002183
W2,398,Novel,Novel_interaction,3.3600320000005013
W2,398,Novel,Novel_interaction,1.5599999999994907
W2,398,Novel,Novel_interaction,20.079999999999927
W2,398,Novel,Novel_interaction,8.24003200000152
W2,398,Novel,Novel_interaction,18.280032000000574
W2,398,Novel,Novel_interaction,9.599999999998545
W2,398,Novel,Novel_interaction,2.1200000000008004
W2,398,Novel,Novel_interaction,10.920000000000073
W2,398,Novel,Novel_interaction,7.1200000000008
W2,398,Novel,Novel_interaction,17.160031999999774
W2,398,Novel,Novel_interaction,8.280032000000574
W2,398,Novel,Social_interaction,20.760032000000137
W2,398,Novel,Social_interaction,4.039999999999054
W2,398,Novel,Social_interaction,6.240031999999701
W2,400,Social,Novel_interaction,2.4799999999995634
W2,400,Social,Novel_interaction,0.27999999999883585
W2,400,Social,Novel_interaction,1.3999999999996362
W2,400,Social,Novel_interaction,6.040031999998973
W2,400,Social,Novel_interaction,5.0
W2,400,Social,Novel_interaction,4.280000000000655
W2,400,Social,Novel_interaction,1.9600000000009459
W2,400,Social,Novel_interaction,14.840000000000146
W2,400,Social,Novel_interaction,3.600000000000364
W2,400,Social,Novel_interaction,6.600032000000283
W2,400,Social,Novel_interaction,5.039999999999054
W2,400,Social,Novel_interaction,47.68003200000021
W2,400,Social,Novel_interaction,0.6399999999994179
W2,400,Social,Social_interaction,0.4399999999986903
W2,400,Social,Social_interaction,16.920000000000073
W2,400,Social,Social_interaction,9.079999999999927
W2,400,Novel,Novel_interaction,15.00003199999992
W2,400,Novel,Novel_interaction,2.639999999999418
W2,400,Novel,Novel_interaction,45.68006400000013
W2,400,Novel,Novel_interaction,9.320031999999628
W2,400,Novel,Novel_interaction,3.280031999998755
W2,400,Novel,Novel_interaction,0.9199999999982538
W2,400,Novel,Social_interaction,3.400000000001455
W2,400,Novel,Social_interaction,1.8000319999991916
W2,400,Novel,Social_interaction,10.719999999999345
W2,400,Novel,Social_interaction,7.880032000000938
W2,400,Novel,Social_interaction,20.2400319999997
W2,400,Novel,Social_interaction,1.1999999999989086
W2,400,Novel,Social_interaction,6.239999999999782
W2,400,Novel,Social_interaction,12.1200000000008
W2,400,Novel,Social_interaction,6.920031999999992
W2,400,Novel,Social_interaction,0.4400000000005093
W2,400,Novel,Social_interaction,1.2799999999988358
W2,400,Novel,Social_interaction,1.8000000000010914
W2,400,Novel,Social_interaction,2.2399999999997817
W2,400,Novel,Social_interaction,16.80000000000109
