trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,analysis_window,interaction_bout_number
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,12,80.20016000000032,2.264951718529678,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,13,87.96016000000054,2.671444604364694,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,14,89.08015999999952,2.432856086083459,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,15,100.00019199999952,3.0885858918079947,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,16,100.56019200000082,2.3563856795839264,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,17,109.08019199999944,2.133932086222837,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,18,109.6801919999998,4.665282149520367,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,19,110.52019199999995,4.333422276340361,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,20,131.1602239999993,3.9369882166885324,Interaction,5.0
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,21,136.2802240000001,2.0637439930481083,Interaction,6.0
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,22,139.08022399999936,2.878956981029961,Interaction,6.0
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,23,159.08025599999928,2.1957106564266353,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,24,159.68025599999964,4.455020415089198,Interaction,7.0
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,25,216.60035199999948,2.076916552862646,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,26,218.20035199999984,2.595376753413733,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,27,218.88035200000013,2.3868186518165246,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,28,232.6003839999994,2.11610577225098,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,29,239.20038399999976,4.826806367100569,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,30,249.760416000001,2.3713568548014274,Outside interaction,
W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,429,WT,Novel,W2,31,250.36041599999953,3.319096881413585,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,1,15.800031999999192,2.2385781417612813,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,2,16.760032000000137,3.3885809857586477,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,3,17.320031999999628,3.595649464038402,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,4,19.320031999999628,2.2799472099146967,Interaction,1.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,5,21.760032000000137,5.156731936452325,Interaction,2.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,6,22.2400319999997,3.6379119979542702,Interaction,2.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,7,23.44003200000043,3.5498404184441585,Interaction,2.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,8,24.200032000000647,4.1110289977416805,Interaction,2.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,9,25.880032000000938,3.3265203173329243,Interaction,2.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,10,27.44003200000043,3.182670640065004,Interaction,2.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,11,28.600032000000283,3.2625510147872503,Interaction,2.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,12,53.36006400000042,2.6665445724544066,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,13,54.24006399999962,2.159120886942153,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,14,62.04006400000071,3.929111422574044,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,15,63.00006399999984,5.440105596076916,Interaction,5.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,16,66.28009600000041,2.687681576279658,Interaction,5.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,17,69.64009599999918,3.4033478386395566,Interaction,5.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,18,75.32009599999947,2.4882474721475423,Interaction,5.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,19,77.24009599999954,3.117309250538405,Interaction,5.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,20,83.72009600000092,2.408107946111802,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,21,85.12009600000056,2.6030146024294254,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,22,85.9600960000007,2.6687840162858083,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,23,86.5200960000002,2.2309573730384287,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,24,89.24009599999954,2.471113325199446,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,25,90.9600960000007,2.207320261018066,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,26,94.16009599999961,3.098178082440097,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,27,95.28009600000041,2.9109114487521457,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,28,128.68012799999997,4.182407309119462,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,29,129.28016000000025,4.583280486269712,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,30,152.5601600000009,2.9428537960423578,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,31,153.36016000000018,2.3943073360024862,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,32,154.1201600000004,3.1928425070457527,Interaction,7.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,33,155.48015999999916,4.614296043917542,Interaction,7.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,34,203.6002239999998,2.242989974804414,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,35,222.76022399999965,2.6394083357673326,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,36,223.2802240000001,2.7953298822208397,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,37,242.00025599999935,4.709682948828916,Interaction,10.0
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,38,298.1202880000001,5.22442449032682,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,39,298.6402880000005,2.5266643334052907,Outside interaction,
W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,423,NE,Social,W2,40,299.2402880000009,2.7905421959365113,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,1,8.44000000000051,2.551815162960882,Interaction,3.0
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,2,18.56003200000123,3.594697228586111,Interaction,4.0
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,3,19.160031999999774,3.0127494508082915,Interaction,4.0
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,4,22.80003200000101,2.381883400879846,Interaction,4.0
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,5,38.2400319999997,2.877476146624007,Interaction,6.0
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,6,61.36006400000042,2.532546008006108,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,7,72.28009600000041,2.4517055448664795,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,8,77.16009599999961,2.685176451893943,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,9,79.44009600000027,7.199802150857926,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,10,81.8400959999999,2.7438345935764294,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,11,88.9600960000007,2.8217058228248186,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,12,89.56009600000107,2.438610863588437,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,13,91.00009599999976,2.764506843534934,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,14,92.5200960000002,3.1349594162899184,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,15,94.36009600000034,3.8702426071651934,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,16,107.20009600000049,2.5169482816430624,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,17,111.92012799999975,2.3842206830351653,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,18,144.68012799999997,2.2330964262513175,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,19,176.2401600000012,5.607779779153,Interaction,11.0
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,20,176.76015999999981,4.927066766332345,Interaction,11.0
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,21,189.04016000000047,2.4234705031683164,Interaction,12.0
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,22,213.60019199999988,2.834606620474706,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,23,218.76022399999965,2.118116152634418,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,24,248.32025600000088,2.732015434392757,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,25,256.0002880000011,4.063315201953035,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,26,256.5202879999997,3.692099310019404,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,27,262.84028800000124,2.9624588616820744,Interaction,13.0
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,28,289.96032000000014,2.642677526452022,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,29,290.4403199999997,2.5242930041736136,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,30,290.96032000000014,2.433069929957697,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,31,291.4403199999997,2.0962298428067707,Outside interaction,
W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,423,NE,Novel,W2,32,295.04032000000007,2.3233334316660277,Outside interaction,
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,1,17.00003199999992,2.9694538983610994,Outside interaction,
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,2,18.00003199999992,1.8139418707267398,Outside interaction,
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,3,18.680031999999755,2.1023684944984624,Outside interaction,
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,4,21.00003199999992,3.1110647079809275,Outside interaction,
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,5,25.5200319999999,3.175243611975693,Interaction,1.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,6,26.440031999999974,2.509608220599525,Interaction,1.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,7,27.640031999999792,3.334615728323994,Interaction,1.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,8,28.560031999999865,3.1846089881913997,Interaction,1.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,9,29.320031999999628,2.3432031669393947,Interaction,1.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,10,30.5200319999999,2.6577785026322496,Interaction,1.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,11,34.840063999999984,2.1395867259471357,Interaction,1.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,12,81.32012799999984,2.321135348195317,Outside interaction,
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,13,86.84012799999982,1.9982537503513078,Interaction,2.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,14,87.3601279999998,4.716577351899748,Interaction,2.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,15,89.12012800000002,3.0234072418269045,Interaction,2.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,16,90.12012800000002,4.595905467310367,Interaction,2.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,17,92.80012799999986,2.46435784872111,Interaction,2.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,18,105.48015999999961,2.805628301532259,Outside interaction,
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,19,140.84022400000003,2.252231652133557,Outside interaction,
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,20,146.56025599999975,1.9071320698953445,Outside interaction,
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,21,153.44025599999986,1.9711639408489379,Interaction,4.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,22,155.24028799999996,2.315949150827022,Interaction,4.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,23,156.12028799999962,1.8611693473973492,Interaction,4.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,24,210.40031999999974,1.8701419417681175,Outside interaction,
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,25,228.48032000000012,1.9861028563585483,Outside interaction,
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,26,229.6403519999999,3.024578981839614,Interaction,7.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,27,233.0803519999995,2.426492446635065,Interaction,7.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,28,233.6403519999999,2.5049217269308053,Interaction,7.0
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,29,256.8403519999997,2.011750490389552,Outside interaction,
W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,463,WT,Social,W2,30,294.84038399999963,2.0279748184036035,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,1,0.32000000000061846,2.396252901358323,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,2,3.0399999999999636,2.1580310073960027,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,3,3.6400000000003274,2.713733018515315,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,4,4.360000000000582,2.0053392042306912,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,5,5.079999999999927,3.0486557263221945,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,6,17.840000000000146,1.7966003964367216,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,7,18.5600000000004,3.1527673868498978,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,8,28.640032000000247,1.992932065933239,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,9,57.520032000000356,3.7876330683972226,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,10,69.76003200000014,2.072765379506395,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,11,71.20003200000065,3.424685146366743,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,12,72.84003200000006,1.7914191622998987,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,13,75.52003200000036,2.942858551148944,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,14,76.08003199999985,2.232980099729207,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,15,76.96003199999996,1.8137795839122612,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,16,78.16003200000068,2.346644257617387,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,17,92.20003200000065,3.2744800739100888,Interaction,2.0
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,18,105.92003199999999,2.2868800754593366,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,19,107.00003199999992,2.8493903622442867,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,20,111.72003200000017,1.9171908451111093,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,21,117.16003200000068,2.41338264159442,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,22,136.44006400000035,1.8610117029831672,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,23,149.64006400000017,1.831011168570445,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,24,153.4800640000003,2.830084713106843,Interaction,4.0
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,25,168.64006400000017,3.0097780076175176,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,26,172.44006400000035,2.0748895156556615,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,27,177.56006400000024,1.8443012814912634,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,28,178.32006400000046,2.100170846954051,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,29,179.96006399999987,2.0914717743812083,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,30,219.1600640000006,3.7171858982471475,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,31,232.8400959999999,1.9606087400192038,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,32,234.04009600000063,2.0064801732265867,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,33,245.48009600000023,2.0125003466571663,Outside interaction,
W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,463,WT,Novel,W2,34,263.24009600000045,1.9794850648476299,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,1,0.3999999999996362,2.3838293462596596,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,2,2.0399999999999636,4.21741370691289,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,3,3.199999999999818,3.4157361736293903,Interaction,1.0
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,4,8.0,2.1906825295980403,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,5,10.279999999999745,2.3543719124138525,Interaction,2.0
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,6,20.56003200000032,1.7795683543637058,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,7,22.760032000000137,3.2526569477092107,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,8,24.280031999999665,2.25601229307661,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,9,36.36006400000042,6.019364157513479,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,10,54.04009599999972,2.658739225480863,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,11,67.00012799999968,2.354148740204254,Interaction,5.0
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,12,67.60012800000004,2.625619033050443,Interaction,5.0
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,13,72.80012799999986,2.603781290091536,Interaction,7.0
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,14,79.28016000000025,2.301993362285727,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,15,81.24016000000029,1.9142195000202586,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,16,82.48016000000007,2.0871641671690444,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,17,83.76015999999981,2.5744783499504313,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,18,95.76019199999973,2.0089879408951195,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,19,102.44019200000002,4.60484811897261,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,20,126.84022399999958,2.2922980346426898,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,21,161.12032,2.098052346716693,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,22,179.32035199999973,2.714882275217495,Interaction,9.0
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,23,235.00041599999986,1.7410899307992485,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,24,236.80041600000004,1.766101948568569,Outside interaction,
W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,459,NE,Social,W2,25,237.56041600000026,2.4964296324473754,Outside interaction,
